466,"Museum of Medical Humanities, NTU 臺大醫學人文博物館","The earliest building of the Museum of Medical Humanities, initially belonging to the medical school of Taihoku Imperial University, was completed in 1907 by Kondo Juro under the Japanese colonial rule. The century-old main structure was unveiled later in 1913 and is largely still preserved today, thanks to frequent restoration efforts. Initially used to house classrooms and an administrative center, the main structure grew into a national hub of medical research, a fortress of medical education reform, a site of medical humanities education and, in 2008, a museum. In addition to permanent exhibits such as “A New Born”, “The Peopling of Taiwan” and “Taiwanese People’s Struggle against Diseases”, the Museum offers special exhibits every six months to explore the impact of medical studies. It also displays exhibit items at medical education institutions nationwide. In the style of the later French Renaissance, the stately museum features graceful curves and carvings in the lobby, on the main wall and columns, with arched designs sumptuously used in the lobby and hallways for extra elegance. Unfortunately, a fire broke out in 1930 and destroyed the Mansard-style, slanted roof with slates, bronze and a little round window on top of it.
 
 Front entrance
 The west wing was first constructed in 1907
 The semi-outdoor corridor in the south wing, photographed by Jack M. S. Hsu
 The restored rooftop in 1997, photographed by Jack M. S. Hsu
 The indoor hallway of north wing
 The restored lobby","No. 1, Sec.1, Renai Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",NTU Hospital,https://www.travel.taipei/en/attraction/details/567,
467,The Koo’s Dadaocheng Residence 大稻埕辜宅,"Koo’s Salt House was built in 1910 by Koo Hsien-jung, the father of Koo Chen-fu, former chairman of Straits Exchange Foundation. It used to be the Koo’s riverside residence in Dadaocheng and received its name from the salt business that the family was running. Designed to situated face the Tamsui Wharf, the house allowed shipping boats to be moored right in front of it.
 
 Two years after the Koos moved out of the house in 1961, the Rongxing Kindergarten was opened on the site. Unique even by today’s standards, this late-Renaissance structure shows signs of Western influence on the luxury estates at the time, such as the arched hallway, the façade that featured the pale yellow tiles, and the gracefully arched windows. Inside the house, the frequent use of Chinese cypress in well preserved ceiling and stairs, along with a wall marked with the logo of Koo Hsien-jung’s Dahe Trading Company. All these designs bear witness to the family's heyday as well as a highlight in the city’s history.","No. 9, Lane 303, Guisui St., Datong Dist., Taipei City Taiwan, R.O.C",Daqiaotou,https://www.travel.taipei/en/attraction/details/570,
468,Tamsui Fisherman's Wharf 淡水漁人碼頭,,", Tamsui Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/665,
469,Huajiang Wild Duck Nature Park 華江雁鴨自然公園,"The vast stretch of sandbars and wetlands near Huajiang Bridge has long been a habitat for various migratory birds, attracting thousands of species of the Anatidae, Scolopacidae and Charadriidae families from September through April. The park is divided into a Core Zone, a Buffer Zone and a Sustainable Utilization Zone, according to the type of ecological resources, in an effort to preserve and protect the natural environment with the fauna/flora habitats intact. Inaccessible to the general public, the Core Zone is a major wetland restoration site largely dedicated to the restoration and maintenance of bird habitats. The educationally-functional Buffer Zone separates the Sustainable Utilization Zone and Core Zone with hedgerows or blockade ditches; it consists of freshwater ponds, tidal ponds, aquatic plants and marsh plants, each representing a distinctive eco-system. Growing among the artificially planned and cultivated park turfs are many herbaceous and woody plants that insects feed on, while the sizeable population of invertebrates on mudflats and shoals offer perfect food for Scolopacidae and Charadriidae. Primarily designed for family recreation and bird watchers, the Sustainable Utilization Zone is installed with a duck-watching trail, a bird observatory square and a family-friendly zone, where people can enjoy outdoor activities with relatively little environmental impact. To further promote ecological education, large-scale duck- and goose-watching events are hosted in the park during the migratory-bird season, with guided tours available on weekends/holidays. The Huajiang Wild Duck Nature Park, which lies beyond the embankment, and Huazhong Riverside Park, are perfect for wild bird watching; their comprehensive facilities ensure easy observation of the fascinating eco-systems.
Open 24 hours a day","Located west of Huajiang Bridge, Wanhua Dist., Taipei City Taiwan, R.O.C",Longshan Temple,https://www.travel.taipei/en/attraction/details/630,
470,Peaceful and Content (Ru-Yu-De-Shui) 如魚得水,"Located at the intersection of Dunhua N. Road and Nanjing E. Road, “Peaceful and Content” is a marble sculpture that measures at 250 cm in length, 60 cm in width and 180 cm in height. It resembles the shape of a fish enveloped in river- or sea-water and adorned with layers of wave-like stripes, creating an incredible illusion of motion as if it were swimming ahead with ease. Some gaps in the marble create a space where the tangible mixes with the intangible, to offer a thought-provoking metaphor for the relationship between fish and water.
 
 Lin Chin-Tsung , who created “Peaceful and Content”, is a Hualien resident with inexhaustible passion for the art of stone carving. He is impressed by how the naturally occurring Hualien marble comes in varying hues with natural bands of colors, and how water erosion gives it widely distinctive shapes ranging from clouds in the sky to adorable animals on land. As a result, he started using marble to create artworks that are one of a kind. His renowned projects include: “A Fish-Shaped Landscape”, which was erected in front of the Hualien County Government building, “Fish” in the Xiao Yehliu National Scenic Area, Taitung, and “Peaceful and Content” at the intersection of Dunhua-Nanjing Roads.
Public open space
Note: the sculpture is located at the intersection of Dunhua N. Road and Nanjing E. Road in Songshan Dist., Taipei City.","Dunhua North Rd., Songshan Dist., Taipei City Taiwan, R.O.C",Taipei Arena,https://www.travel.taipei/en/attraction/details/551,
471,Erziping Trail 二子坪步道,"Located between the main peak of Mt. Datun and Mt. Erzi, the approximately 2-kilometer long Erziping Trail was built along a volcano-tectonic depression in Yangmingshan and ranked as the country’s top 10 scenic trails, rivaling those in the Alishan and Taroko Gorge. Thanks to its evenly paved surface and pleasant weather, this wide, barrier-free footpath is the most accessible one in Yangmingshan National Park. In addition to three ponds, scenic highlights and the balmy weather thanks to its location in the lee side of Mt. Datun, the Erziping Trail Recreation Area spans the subtropical and warm temperate zones, making it virtually Nature’s classroom with impressively diverse vegetation ranging from forest trees (mostly Red Nanmu, Japanese Black Pine and Chinese Sweet Gum), arborescent plants, shrubs and ferns of all kinds, to food plants for butterflies, nectar-yielding plants and aquatic plants. It is perfect for a casual stroll and also for such activities as butterfly- and bird-watching, mountaineering, hiking, sightseeing, day-tripping and flora observation.
Visitor Center opens Mon.-Sat. 8 AM-6 PM; weekends 9 AM-4:30 PM","No. 1-20, Zhuzihu Rd., Yangmingshan, Sanzhi Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/604,
472,Academia Historica 國史館,"Academia Historica is located on Changsha St. behind the Office of the President. The building is a fusion of western classic and modern styles, and designated as a municipal historic site. In the early years, it was the site of the Communications Bureau, Transportation Department of the Taiwan Governor-General’s Office during the Japanese Colonial Period. In October, 2010, the museum hosted the “Artifacts Exhibition of the Presidents and Vice Presidents” to display themes and historic relics inspired by the Presidents and Vice Presidents, and also diplomatic gifts and tokens from countries around the world. In addition to scheduled tours and group tours by appointment, the museum also holds promotional and educational activities in conjunction with the exhibitions, including a series of lectures and keynote speeches on historic relics. In addition, the museum provides digitized files of its collection for search and application by all sectors.
Mon. to Fri. 9:30 AM~4:30 PM
Also open on dates during which the Office of the President is open to visits on holidays","No.2, Sec. 1, Changsha St., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Ximen,https://www.travel.taipei/en/attraction/details/624,
473,Xinyi Shopping District 信義商圈,"Known as the ""Manhattan of Taipei,"" the Xinyi Shopping District brings together upscale malls, Eslite Bookstore, cinemas and all manner of international cuisine. This is also a great spot to enjoy the evening view and pulse of Taipei.
around 11:00~21:30","Songzhi Road, Songren Road, and Xinyi Road, Xinyi Dist., Taipei City Taiwan, R.O.C",Taipei 101/World Trade Center,https://www.travel.taipei/en/attraction/details/1695,
474,Shih Chien University 實踐大學,"The minimalist buildings of Shih Chien University (SCU) were completed using the emerging “exposed concrete surface method” that primarily leaves concrete structures unpainted and un-tiled after the casting mold is removed, to preserve the natural texture of the construction materials (bare concrete, exposed aggregate, steel, glass and metals) in a harmonious architectural fashion. The method, using bare concrete is as the main material, has been applied to the Tung-Min Memorial Hall that houses the College of Design, the revamped Library and Information Building, and the new Sport Center. Students from the Department of Fashion Design, an academic highlight of SCU, are able to freely present their works in multiple venues around the department building, such as the stairwells, bathrooms, or anywhere else they please, in pursuit of their creative vision.","No. 70, Dazhi St., Zhongshan Dist., Taipei City Taiwan, R.O.C",Dazhi,https://www.travel.taipei/en/attraction/details/612,
475,Yingfeng Riverside Park 迎風河濱公園,"Situated on the stretch along the Keelung River bank between Dazhi Bridge and National Freeway 1, the 67-hectare Yingfeng Riverside Park was completed in 2002; it includes facilities to accommodate skating, softball, soccer, baseball, woodball and miniature golf. It is a comprehensively equipped sports park where many international sporting events take place. A major highlight of the Riverside Park’s Jintai section is the country’s first leash-free sports park for dogs; it measures at approximately 1 hectare in area and contains two parts, one for big canines and the other for smaller ones. With a stainless steel fence around the perimeters and double doors that protect both dogs and people, dog-waste removers, 8 benches and 4 wash basins, this special-purpose park is fantastic for family recreation and also for dog lovers to spend some fun time with their beloved pets.","Watergate No. 7, Binjiang St., Songshan Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/601,
476,Youth Park 青年公園,,"No. 199, Shuiyuan Road, Wanhua Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/635,
477,Beitou Park Outdoor Hot Spring Bathing Pool 北投公園露天溫泉浴池,"To visit the open-air hot spring pools in Beitou Park, just walk from the parking entrance toward Thermal Valley, and they are only a 15-minute walk.
 
 The park was only opened in late 1999, on the eve of the new millennium, and is therefore also known as the ""Millennium Hot Spring."" The pools occupy roughly 1,000 square meters, and the area features a Japanese-style architectural design employing mostly natural materials such as stone and wood. The roof of the ticket booth and bathhouse consist of curved black tiles, which add to the classic Japanese atmosphere.
 
 The hot spring water in the park comes from Thermal Valley, and is derived from so-called green sulfur springs. The six public pools are located at different heights reflecting the sloping topography; four are hot pools, and two are cold pools. The temperature of the hot springs water varies between 38°C and 42°C, and decreases progressively as one goes downhill. This system allows bathers to select a hot spring pool with the temperature that suits them best.
 
 One benefit of bathing in an outdoor pool is that you can enjoy the gentle breeze, the pleasant sounds of nature, and the park's lush greenery as you soak. If you choose to bathe at night, the bright moon and countless stars will accompany you as you soak away the weariness and stress of urban life.
 
 It should be noted that, in order to maintain the cleanliness and safety of the pools and the surrounding environment, visitors must wear swimsuits when bathing, and must uphold bathing rules. The pools are open for six periods every day, and first open at 5:30 in the morning. Please visit the park's website for detailed bathing hours and other relevant information.
 
 Do you enjoy outdoor hot springs bathing? Why not have a soak at the Beitou Park Outdoor Hot Spring Pool!",", Beitou Dist., Taipei City Taiwan, R.O.C",Xinbeitou,https://www.travel.taipei/en/attraction/details/713,
478,Ximending 西門町,"Ximenting is the mecca for youth culture. From tatton street to Wannian Plaza accessory shops, cosplay to street dancing, Ximenting offers a venue for youths to express themselves. Pop stars often come here for promotional events on weekends.","Zhonghua Rd., Wanhua Dist., Taipei City Taiwan, R.O.C",Sanchong,https://www.travel.taipei/en/attraction/details/1694,
479,"A Visual Journey of Discovery of Taipei City, Then and Now 意在臺北","Taipei city wall was completed in 1884 at the time of the Sino-French War. Provincial Inspector-General Liu Ming-chuan came to Taiwan to oversee military and political administration and based himself in Taipei Walled City, where he supervised the building of government offices and schools, the laying of a railway, and opening of postal and telegram service in the city, laying down the foundation for its later development. After the Japanese gained control of Taiwan in 1895, Taipei City had its ups and downs and, from Retrocession in 1945 on, gradually become prosperous and the most important city in Taiwan.
 The four sculptures were inspired by the people of past and present including Liu Ming-chuan, and planning, and provide a view of the development of Taipei Walled City. The streets of the walled city are carved into a relief sculpture showing the simple and beautiful landscape of the past.
 It is well worth looking closely at the history of Taipei, our city.
 Design explanation:
 Creative and amusing figures from the past and present are sculpted, they interact and contemplate the City Relief Sculpture.
 
 Bronze sculpture:
 Liu Ming-chuan (132cm, sitting), with a coffee cup in hand, talking to people from today about Taipei City while he drinks.
 Designer: (175cm, standing), city planner, standing on the street talking with Liu Ming-chuan
 Young couple (168cm, standing), leisurely taking a selfie with city relief sculpture as the background.
 City Relief Sculpture: (300cm*300cm): Based on the 1895 Outline Map of Taipei City, Dadaocheng and Mongka
 Design and production: Wang Zhi-wen
  
All the day","In front of Exit No.1 square of the MRT Ximen station; intersection of Zhonghua Road and Chengdu Road., Wanhua Dist., Taipei City Taiwan, R.O.C",Ximen,https://www.travel.taipei/en/attraction/details/636,
480,Xinglong Park 興隆公園,"The center of attraction of Xinglong Park is the scenic lake. The lake is modeled after an ancient style, with dripping willow and shady trees, portraying a poetic atmosphere, which is one of the characteristics of the park. It also has an artificial hill, fountain, leisure paths by the side of the lake and an arch bridge in the center of it. This scenic park with a classical style has attracted many wedding photographers coming here to capture shots of the new couples. Northeast of the lake is the park monument; to the north is a children’s playground as well as a new basement car park built by the Parking Management Office. It is hoped that the public can enjoy more parking space and better service. In the park, there are trees like melaleuca, banyan tree, maple tree, alstonia scholaris, lagerstroemia, floss-silk tree, bauhinia, cherry blossom and coconut. With the shade provided by these trees, as well as the stone tables and chairs provided by the public for the people to rest; the park has attracted more people coming here to exercise and kick back in leisure. The public has also taken the initiative in maintaining the cleanliness and space of this recreational space. Whenever the golden evening sun shines on the entire park, it gives the impression that one is immersed in a rustic rural countryside. If you come here at the right time, you will enjoy these moments of peace… the tranquility begins here. The park is well recommended for its convenient location and accessibility, and a comfortable distance from the bustling crowd.","Beside No.154, Section 2, Xinglong Road, Wenshan Dist., Taipei City Taiwan, R.O.C",Wanfang Hospital,https://www.travel.taipei/en/attraction/details/634,
481,Liberty Lane and Nylon Cheng Memorial Museum 自由巷及鄭南榕紀念館,"In honoring the values of Taiwan as a beacon of democracy and freedom of speech, on June 19, 2012, Taipei City Government's municipal meeting approved a proposal to mark Alley 3, Lane 106, Sec. 3, Minquan E. Rd., the site of Nylon Cheng’s self-immolation in a free speech campaign, with a memorial sign bearing the name “Liberty Lane”, which was inaugurated by Taipei Mayor Hau Lung-bin on August 21st of the same year.
 
 Mayor Hao friendliness and tolerance have always been Taipei City’s most valuable cultural assets, and the respect for different cultures, opinions and political ideologies not only lends a touch of gentleness and diversity to the City’s overall ambiance, it also constitutes a critical part of the philosophy underlying life in Taipei. This explains why Liberty Lane and Nylon Cheng Memorial Museum are significant in terms of tourism and culture, and also why they are a critical asset in Taiwan’s democratic education for the younger generation.
 
 Nylon Cheng Memorial Museum in Liberty Lane was built on the former office site of the now-discontinued Freedom Era Weekly. The entrance is decorated with a bronze statue and a huge portrait of Cheng. In the solemn space inside the building, there is a memorabilia display which contains Cheng’s personal items, manuscripts, memorabilia and photographs of his activism in democratic movements and old publications of Freedom Era Weekly. Currently receiving visitors on a reservation basis, the museum provides insights into the sacrifice and contributions made by this Taiwanese martyr of democracy and free speech through documentaries and guided tours. Visitors are expected to develop newfound respect for this martyred hero of democracy, and understand why the City government is making every effort to uphold free speech as a hard-earned, prized asset.
Open Tue.-Sat. 10 AM-5 PM. Please call the museum for a guided tour for 3 or more persons.","Alley 3, Lane 106, Sec. 3, Minquan E. Rd., Songshan Dist., Taipei City Taiwan, R.O.C",Zhongshan Junior High School,https://www.travel.taipei/en/attraction/details/605,
482,"College of Law, National Taiwan University 臺大法學院","The College of Law of National Taiwan University, located in Xuzhou Road, was the former site of the Taihoku College of Commerce during the Japanese Colonial Period. The building architecture is exquisite classic western style. The front gate is made of sandstone produced in Taipei with copper lamps installed on the top to convey a primitive simplicity. The pond and garden still remain in the square inside the gate. The Administrative Building is of a splendid, ornate Baroque style. The façade of the architecture has classic Greek pillars and semi-arches, and roof is covered with Japanese black tiles. It is a building where Chinese and Western creativity and ingenuity mix, exhibiting a unique beauty. As for the interior, in the spacious auditorium with a wide-span, the rostrum and seats are mostly valuable originals. In addition, the plane of this historic site is in the form of a four-section compound, with a courtyard in the middle. The verdant courtyard and campus, flowers and plants shining with the reflections from the pond, form a tranquil and classic scene worthy of being cherished and preserved.
Open all day","No. 21, Xuzhou Rd., Da'an Dist., Taipei City Taiwan, R.O.C",Technology Building,https://www.travel.taipei/en/attraction/details/616,
483,Songshan Cihui Temple 松山慈惠堂,"As the Chinese poet Liu Yuxi had famously contemplated, “Mountains are prestigious for the presence of immortals, not for their height; seas are sacred for the inhabitance of dragons, not for their depth”, the Songshan Cihui Temple in Taipei’s Fushou Mountain was founded, and is currently operated, by Guo Ye-zi, a devoted and virtuous Taoist priestess who insists on a career of universal relief through a facility that educates, inspires and purifies its followers. In other words, the temple was constructed out of the founder’s ultimate compassion that urged her to extend self-help to others. Dedicated to “Wuji Yaochi Dasheng Xiwang Jinmu,” or “Mother of the Infinite Jade Pond,” this awe-inspiring, gracefully landscaped temple is nestled amid verdant hills to evoke religious sentiments. That explains why it is a mythical sanctuary for Taoist deities and immortals, a Mcca for Taoists seeking peace of mind, and an intriguing must-visit for tourists. Occupying an area of approximately 33,000 m2, the towering Cihui Temple comprises a group of elaborately structured, five-story buildings flanked by pagoda-style bell towers for an imposing and magnificent effect. The patio outside the temple’s 2nd floor main hall commands a panoramic view of downtown Taipei, which is exciting and unforgettable enough to make you want to linger longer. Patterned after traditional Chinese temples, the main structure is a quaint mixture of the distinctive palatial arts from the Ming and Qing dynasties and modern architectural techniques, ingeniously accentuating the mountain area’s luscious pine woods with its red bricks and yellow rooftops, in a dazzling manner, like a green cocktail garnished with a red cherry.","No. 33, Ln. 251, Fude St., Xinyi Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/629,
484,Huaxi Street Tourist Night Market 華西街觀光夜市,16:00-24:00,"From Wanhua Train Station to Huaxi street, Wanhua Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/1687,
485,Taiyuan Five Hundred Martyrs Tombs 太原五百完人紀念建築群,"The Taiyuan Five Hundred Martyrs Tombs is located at the foot of Yuanshan hill (in front of the observatory), built in memory of the heroic death of soldiers when Shanxi’s Taiyuan fell into the hands of the enemy in 1949. At the premises, visitors will see the hall of sacrificial offerings, a stele platform, a memorial arch, and records of the history of the 500 Taiyuan martyrs.","Lane 11, Section 4, Zhongshan North Road, Zhongshan Dist., Taipei City Taiwan, R.O.C",Yuanshan,https://www.travel.taipei/en/attraction/details/555,
486,Nangang Park 南港公園,"Built in 1988 on a sloping terrain, the 15.6-hectare waterfront Nangang Park boasts intriguing Chinese-style architectural highlights. It is located at the intersection of Dongxin St. and Chengfu Rd., bordering the Combined Services General Headquarters to the north and Nangang Public Housing Complex to the south, while commanding a panoramic view of Mt. Sishou (in Xinyi Dist.) to the east. Among all the scenic parks in Nangang District, Nangang Park is the largest, and the only one with a natural pond. A landmark of Nangang, standing at the park’s main entrance is a red Chinese-style memorial gate measuring 13-meters tall and 20-meters wide, on top of which perches a calligraphic work with the golden engraved strokes for “Nangang Park”. People in the neighborhood enjoy line-dancing or morning exercises on the square in front of the memorial gate, the beauty of which is accentuated by flower beds with regularly updated gardening projects. Tourists, among others, find this memorial gate a perfect backdrop and camera-ready for snapshots.","No. 170, Dongxin St., Nangang Dist., Taipei City Taiwan, R.O.C",Kunyang,https://www.travel.taipei/en/attraction/details/631,
487,Ma Ting-Ying's Residence 馬廷英故居,"Ma Ting-Ying Residence is also known as Qiantian Seven-Six, being located at No. 6, Lane 7, Qingtian Street, in a neighborhood known for Taipei City’s largest concentration of historic Japanese-style housing, or ying-zhai. This mostly Hinoki-wood house was built in 1931 as Professor Adachi Masashi’s residence. It is a cross between Japanese and European architecture, with the left half including the reception room, study and dining room, featuring European-style details such as bookcases, glass bay windows, an outdoor flower bed and a porch, while the bedrooms and children’s room in the right half are covered with traditional Japanese Tatami mats. The house was taken over in 1945 by Ma Ting-ying, a professor of geology from NTU who befriended Adachi, and it officially became a city-designated historic site in 2006. In 2011, several NTU alumni rented the house from its governing body, the NTU, and the site has since been open to the public free of charge for guided tours and popular science activities. The living room, dining room and study were converted into a café that also sells cultural and creative items as souvenirs.
Mon-Fri.: 11:30AM-9PM; Sat-Sun: 9AM-9PM
Free guided tours are available Mon-Fri; reservations are required for both the restaurant and guided tours. 
To reserve a guided tour, please call (02) 2700-0693;
For restaurant reservations please call (02) 2391-6676","No. 6, Lane 7, Qingtian St., Da'an Dist., Taipei City Taiwan, R.O.C",Daan Park,https://www.travel.taipei/en/attraction/details/597,
488,Zhangshan Temple 樟山寺,"Built in 1931, the stately pristine Zhangshan Temple boasts an Avalokitesvara-resembling stone discovered around the 1910s. Due to frequent reports of miracles involving the stone, followers decided to enshrine it in a new temple. The current appearance of the Temple is the result of a series of renovations. The Zhangshan Temple commands a perfect view of downtown Taipei. On holidays, many hikers and pilgrims enjoy the three hiking trails near this prominent temple in Muzha’s tea-growing area.","No. 29, Lane 49, Laoquan Rd., Wenshan Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/568,
489,Chiang Kai-shek Shilin Residence Park 士林官邸公園,"he CKS Shilin Residence Park is located in Shilin District, to the southeast of where Section 5, Zhongshan N. Road and Fulin Road meet. Surrounded by the Fushan hills, this 9.28-hectare park was named after the late R.O.C. President Chiang Kai-shek, who lived on its premises in 1950. It has well-preserved, enchanting scenic resources both in the outer and inner gardens, the principal room, the greenhouse for potted orchids, the rose garden, Victory Chapel, the New Orchid Pavilion and the Ciyun Pavilion, due to construction projects or renovations having been prohibited in the neighborhood for national security reasons. The Chinese-style inner garden is landscaped with a stream running under an artificial bridge, rock gardens, peculiarly shaped rocks, and a red-painted Chinese summerhouse, whereas the European-style outer garden with carpet bed of exuberant flowers, serves as a theme venue for the annual chrysanthemum exhibitions. The rose garden features 200 species and 4,000-odd plants with roses of varied hues during the peak blooming period from November through April, and was Madame Chiang’s favorite location for leisurely strolls. While the Chiang family was baptized in a Christian ceremony and held worship services in the Victory Chapel, the New Orchid Pavilion (aka Longevity Pavilion) is a Chinese-style quadrangular structure built in 1950 to host Mr. Chiang’s birthday celebrations; it also serves as a venue for various orchid shows. On Mt. Fushan is the Ciyun Pavilion, a two-story square summerhouse built in memory of Mr. Chiang’s mother. After being open to the public in 1996, the CKS Shilin Residence Park has undergone many continued renovation projects to become a scenic, recreational spot in downtown Taipei with enhanced quality and quantity of services, besides brilliant zoning and construction plans.
Mon-Fri: 8AM-5PM; Sat, Sun and holidays: 8AM-7PM; open all year round.","Southeast of the intersection of Sec. 5, Zhongshan N. Rd. and Fulin Rd., Shilin Dist., Taipei City Taiwan, R.O.C",Shilin,https://www.travel.taipei/en/attraction/details/594,
490,Yin Hai-Kuang's Residence 殷海光故居,"The Dr. Yin Hai-Kwong Residence was completed in 1945 in Alley 16, Lane 18, Wenzhou St., a neighborhood designated by Taihoku Imperial University (present-day National Taiwan University, or NTU) during the Japanese colonial. They were intended for professors’ dormitories, and nestled in a kind of lushness that was unique to academia.
 After relocating from mainland China in 1949, Dr. Yin Hai-Kwong taught philosophy at Taihoku Imperial University while contributing articles of political criticism to the Free China Journal. As a man who would rather die a critic than live muted, Dr. Yin was a warrior fighting with a pen despite the rigorous censorship. He stood up bravely against the then-authoritarian regime with unbridled political criticism, exerting a strong influence on Taiwan’s progress toward democracy, as an iconic figure in the history of Chinese liberalism.
 The residence is a one-story, Japanese-style wooden structure built on a triangular base, adjacent to the other dormitories. In May 2003, the Taipei City Government designated it as a historic site that housed a significant collection of cultural assets. The Dr. Yin Hai-Kwong Foundation in November 2008 took over the operation and maintenance of the residence, recently serving as a facility for NTU’s outdoor education activities.
Tue. - Sat., 10 AM-5PM; closed on Sundays and Mondays
Guided tours are offered by the Dr. Yin Hai-Kwong Foundation; for groups, please make reservations 5 days in advance.","No. 1-1, Alley 16, Lane 18, Wenzhou St., Da'an Dist., Taipei City Taiwan, R.O.C",Taipower Building,https://www.travel.taipei/en/attraction/details/589,
491,Ceramics Old Street 鶯歌陶瓷老街,,"Wenhua Road, Jianshanpu Road, and Chongqing Street, Yingge Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/670,
492,Machangding Memorial Park 馬場町紀念公園,"Cycling along Xindian River and passing through the greenery shielded by a mixture of high and low-rise buildings, one can turn into the “Machangding Memorial Park” after reaching the Machangding cycling path. This park is located by the Xindian riverbank and is a neighboring park to Qingnian Park.
 
 “Machangding Memorial Park” was formerly a plot of land used for military purposes, and the Taipei City Government, through negotiations with various parties, successfully won for the right to build the “Machangding Memorial Park”. Together with the nearby Huajiang Wild Duck Nature Park, they provide the Wanhua District a nice place for leisure and relaxation activities.
 
 The long stairway by the riverbank is a good place to watch the sunrise. With its wide horizon, one can see the beautiful reflection of the sun on the surface of the river. On a fine weather day, you will see the morning sun slowly rising from the side of the Taipei 101 skyscraper at a distance, with the morning rays occasionally seeping through the clouds and casting glorious reflections on the Xindian River, forming a river of gold, which is truly mesmerizing.
 
 A mound was erected in the Machangding Memorial Park, and the stele in front of the mound is inscribed with this message: “1950s marked a martial law period where hot-blooded men and righteous men who pursued social justice and political reform were arrested and executed near the Machangding mound. Machangding mound is preserved in memory of this historical event and the heroic death of the thousands who have sacrificed their lives for Taiwan. It is also a place for future generations to visit and pay their respect.”","Shuiyuan Road and Qingnian Road intersection, Wanhua Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/554,
493,"A Winding River, Flowers in Bloom, the Dome of Light 河流彎曲之處，域見繁花光穹","The installation art project, “A Winding River, Flowers in Bloom, Dome of Light” portrays how Songshan sprang up near a sedimentary flatland down the meandering stream, where a cultural feast unfolds. In a pastoral public space inspired by such a natural landscape, the project enables encounters between an artwork, its geographic foundation and passengers. By assembling tens of thousands of vertical pipes into an organic, towering structure of varying heights, the designers create a rippling phenomenon spanning the elevated space by constructing a multilayered, multi-perspective visual experience. This spectacular, gigantic light sculpture reinterprets Songshan’s enthralling legacy, like flamboyant blossoms under a canopy of light. Bubbling with life, it is a garden of multiple delights that celebrates the sights and sounds of Songshan, which has evolved considerably and is coming into full bloom.
Materials: Stainless steel pipes, crystal glass, LED lights
Source: the Department of Rapid Transit Systems, Taipei City Government","The elliptically domed vault of the concourse at MRT Songshan Station (Songshan Line), Songshan Dist., Taipei City Taiwan, R.O.C",SongShan,https://www.travel.taipei/en/attraction/details/641,
494,Linjiang Street Night Market 臨江街觀光夜市,18:00-24:00,"Linjiang St., Da'an Dist., Taipei City Taiwan, R.O.C",Xinyi Anhe,https://www.travel.taipei/en/attraction/details/1688,
495,Jingtong Old Street 菁桐老街,,"Jingtong Street, Jingtong Village, Pingxi Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/664,
496,Bitan Scenic Area 碧潭風景區,8:00-17:00,", Xindian Dist., New Taipei City Taiwan, R.O.C",Xindian,https://www.travel.taipei/en/attraction/details/666,
497,Jinshan Old Street 金山金包里老街,,"Jinbauli St., Jinshan Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/655,
498,Ningxia Road Night Market 寧夏觀光夜市,"Located by the Datong District traffic circle, this night market offers a nostalgic retreat to the Taipei of earlier years. The snack stalls and other shops here are known for their friendly service, making this a popular spot for eating and shopping.
Daily18:00~24:00","Nanjing W. Rd., Datong Dist., Taipei City Taiwan, R.O.C",Beimen,https://www.travel.taipei/en/attraction/details/1689,
499,Miramar Entertainment Park 美麗華百樂園,"The Entertainment Park is divided into main hall and auxiliary hall. The main hall specializes in formal wear and fine apparel. The auxiliary hall offers the latest trends in youth fashion. Also, the giant Ferris wheel and IMAX Theater are not to be missed.
Daily 11:00~22:00","No. 20, Jingye 3rd Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Jiannan Rd.,https://www.travel.taipei/en/attraction/details/710,
500,The Lin Family Mansion and Garden 林本源園邸,9:00 ~17:00 (The first Monday of each month is an official holiday. The Garden is open on weekends),"9, Xiamen Street, Banqiao Dist., New Taipei City Taiwan, R.O.C",Fuzhong,https://www.travel.taipei/en/attraction/details/652,
501,Fulong Beach 福隆海水浴場,"8:00-17:30 
NTD $100","40 Xinglong Street, Fulong Vil, Gongliao Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/667,
